State,Year,(R01) Total Revenue,(R02) Total Rev-Own Sources,(R03) General Revenue,(R04) Gen Rev-Own Sources,(R05) Total Taxes,(E001) Total Expenditure,(E002) Total IG Expenditure,(E003) Direct Expenditure,(E024) Total Educ-Direct Exp,(E025) Total Educ-Cur Oper,(E026) Total Educ-Cap Outlay,(E027) Elem Educ-Direct Exp,(E028) Elem Educ-Current Oper (E12),(E029) Elem Educ-Cap Outlay,(E030) Total High Ed-Dir Exp,(E031) Total High Ed-Cur Oper,(E032) High Ed-Aux-Cur Oper (E16),(E033) High Ed-NEC-Cur Oper (E18),(E034) Total High Ed-Cap Out,(E035) Total Other Education,(E036) Educational Assistance (E19),(E037) Educ-NEC-Direct Expend,(E038) Educ-NEC-Current Oper (E21),(E039) Educ-NEC-Cap Outlay,(E052) Health & Hosp-Dir Exp,(E053) Health & Hosp-Cur Oper,(E054) Health & Hosp-Cap Out,(E055) Health-Direct Expend,(E056) Health-Current Oper (E32),(E057) Health-Capital Outlay,(E058) Total Hospital-Dir Exp,(E059) Total Hospital-Cur Op,(E060) Total Hospital-Cap Out,(E061) Own Hospital-Total Exp,(E062) Own Hospital-Cur Oper (E36),(E063) Own Hospital-Cap Out,(E064) Hosp-Other-Direct Exp,(E074) Hous & Com-Direct Exp,(E075) Hous & Com-Cur Oper (E50),(E076) Hous & Com-Cap Outlay,(E090) Public Welf-Direct Exp,(E091) Public Welf-Cur Oper,(E092) Public Welf-Cash Asst,(E093) Welf-Categ-Cash Assist (E67),(E094) Welf-Cash-Cash Assist (E68),(E095) Public Welf-Cap Outlay
Colorado,2008,29196292,23734300,21596415,16134423,10595311,25174538,6862041,18312497,4451486,3655920,535628,521,480,41,4068423,3538892,503873,3035019,529531,382542,259938,122604,116548,6056,1272849,1267760,5089,790872,788295,2577,481978,479466,2512,N/A,N/A,N/A,N/A,85661,75140,10521,3755540,3706891,0,0,0,48649
Colorado,2009,10928504,5258594,20833761,15163851,9592641,27005174,7074071,19931103,4895343,3939957,657943,3,3,0,4466248,3811641,529394,3282247,654606,429093,297443,131649,128313,3336,1638933,1633932,5001,1070949,1068194,2754,567985,565738,2247,N/A,N/A,N/A,N/A,86192,74443,11749,3765108,3727766,0,0,0,37342
Colorado,2010,29777705,23453808,21017359,14693462,9320922,29344272,7080101,22264171,5076186,3971449,785399,0,0,0,4581939,3843444,532061,3311383,738496,494247,319339,174908,128005,46903,1829711,1815819,13892,1205275,1194733,10542,624436,621086,3350,N/A,N/A,N/A,N/A,106388,93531,12857,3768897,3758807,0,0,0,10090
Colorado,2011,31797508,24294893,23156655,15654040,9976047,29872703,6675009,23197695,5142683,4039353,772844,0,0,0,4622531,3936139,543627,3392512,686391,520152,330486,189666,103214,86452,1904252,1887429,16822,1208793,1193362,15431,695458,694068,1391,N/A,N/A,N/A,N/A,131498,120710,10788,4253747,4245508,0,0,0,8239
Colorado,2012,26518408,19915557,22591119,15988268,10594789,29151136,6302515,22848621,5265237,4195625,710948,0,0,0,4611489,4086025,572457,3513567,525464,653748,358664,295085,109601,185484,1610722,1602482,8240,923722,916720,7001,687001,685762,1239,N/A,N/A,N/A,N/A,112885,103514,9372,4811883,4800944,0,0,0,10939
Colorado,2013,31526807,24904436,23532380,16910009,11441653,29244865,6401037,22843828,5272189,4204032,698925,0,0,0,4612173,4085513,592574,3492940,526659,660017,369232,290785,118519,172266,1694034,1689239,4795,971031,967573,3458,723003,721666,1337,N/A,N/A,N/A,N/A,93578,89446,4132,5092997,5085404,0,0,0,7593
Colorado,2014,34428436,27142082,24768638,17482283,11769347,30868755,6757851,24110904,5629926,4470505,777427,0,0,0,4908814,4307428,615138,3692289,601386,721112,381994,339118,163077,176041,1797860,1792269,5592,988170,983970,4200,809691,808299,1392,N/A,N/A,N/A,N/A,98327,95011,3316,5863164,5855487,0,0,0,7677
Colorado,2015,34753867,26886903,28853198,20986234,12810632,34434767,7463526,26971241,5913108,4529753,947063,0,0,0,5179175,4395212,591631,3803581,783963,733933,436292,297641,134541,163100,3241262,3237809,3453,499030,496598,2432,2742232,2741211,1021,N/A,N/A,N/A,N/A,113287,110442,2845,6966432,6959848,0,0,0,6584
Connecticut,1977,11177999,9049286,9068188,6939474,5699121,10388306,2082456,8305850,1181295,963834,135037,0,0,0,818092,780435,91604,688832,37657,363203,82424,280779,183399,97380,729281,618673,110608,130930,129800,1130,598351,488873,109478,590333,480855,109478,8018,8182,7842,340,1565224,986045,578638,571344,7294,540
Connecticut,1978,10573939,8220916,9257201,6904178,5636148,10140503,2158807,7981697,1213204,1011525,129818,0,0,0,851331,813321,99085,714235,38010,361873,71861,290011,198204,91808,766884,704904,61981,142428,140851,1578,624456,564053,60403,564420,546262,18158,60036,13054,12047,1007,1708896,1127565,580546,573647,6900,785
Connecticut,1979,10361130,7993731,9231502,6864104,5609115,9685419,2109438,7575981,1195950,1016538,105975,0,0,0,843108,811607,96136,715471,31501,352842,73436,279406,204932,74474,723702,671111,52591,116837,112903,3934,606865,558208,48657,579007,543556,35451,27858,20656,19608,1048,1768033,1189851,577864,573630,4234,317
Connecticut,1980,9987865,7640939,8947872,6600946,5291686,9610887,1930903,7679984,1162439,1003868,89221,0,0,0,838859,796130,107972,688158,42729,323580,69350,254229,207738,46492,756806,712929,43877,146108,132879,13229,610698,580050,30648,607966,578684,29282,2733,36686,34816,1870,1735793,1196450,538969,534870,4099,374
Connecticut,1981,10098473,7931916,8994289,6827732,5402332,9752652,1988669,7763983,1151929,986796,102290,0,0,0,812413,777442,94238,683203,34971,339516,62842,276674,209355,67319,776905,745375,31529,160728,148452,12276,616176,596923,19253,614823,595570,19253,1353,47450,39678,7773,1749976,1186605,562400,558721,3679,970
Connecticut,1982,10569315,8485452,9454534,7370671,5753672,9809166,1867682,7941484,1132602,997291,77774,0,0,0,818237,781476,88799,692677,36761,314366,57537,256828,215816,41013,796384,762620,33764,157517,142417,15100,638868,620203,18664,637637,618973,18664,1231,53696,43410,10286,1785131,1251749,531554,526713,4841,1827
Connecticut,1983,11201590,9153642,9896114,7848166,6038996,10535715,2030548,8505167,1158694,1030143,67022,0,0,0,889525,840696,93419,747277,48829,269169,61529,207640,189447,18193,881461,850748,30712,152324,138950,13374,729137,711798,17338,728213,710875,17338,923,58207,50754,7453,1877091,1334993,540596,535409,5188,1502
Connecticut,1984,12579300,10397924,11245882,9064506,7039800,11106612,2207025,8899587,1208908,1102537,47447,0,0,0,936712,901317,92498,808819,35395,272195,58923,213272,201220,12052,943259,917774,25486,159223,149572,9652,784036,768202,15834,782900,767066,15834,1136,73288,65149,8139,1980420,1437251,541820,536502,5317,1348
Connecticut,1985,13876365,11524676,12620025,10268336,7773968,11958098,2350213,9607885,1254441,1148806,51736,0,0,0,983281,941894,94208,847686,41388,271160,53899,217260,206912,10349,965437,934979,30458,172128,160656,11472,793309,774323,18986,792190,773204,18986,1119,108649,102818,5831,1975499,1447883,524473,519887,4586,3143
Connecticut,1986,15063399,12495636,13762087,11194324,8297334,12995071,2480573,10514498,1323649,1219394,46326,0,0,0,1031422,996672,87324,909347,34750,292227,57929,234299,222722,11576,1125236,1094123,31113,245762,233289,12474,879474,860834,18639,878278,859639,18639,1196,111536,108065,3471,2070977,1550041,517709,512817,4892,3227
Connecticut,1987,15683200,13118382,14208270,11643452,8931447,13907183,2711374,11195809,1383451,1218232,108529,0,0,0,1059497,971181,84855,886327,88316,323954,56690,267264,247051,20213,1258078,1231956,26122,284564,267727,16837,973514,964229,9285,972358,963074,9285,1156,106639,104392,2247,2181933,1658474,521129,517037,4091,2331
Connecticut,1988,16248313,13557851,14062355,11371893,8762358,15062124,2959603,12102521,1566153,1333542,158888,0,0,0,1173046,1056340,115549,940791,116705,393108,73724,319384,277202,42182,1430144,1385968,44176,337750,317897,19853,1092394,1068071,24323,1091504,1067182,24323,890,148363,145965,2398,2364005,1843568,517274,513525,3749,3164
Connecticut,1989,17288190,14100696,15070500,11883006,9191015,17149365,3243834,13905531,1665673,1466277,120848,0,0,0,1214047,1147392,103412,1043980,66655,451626,78548,373078,318885,54193,1608128,1573269,34859,445003,426445,18558,1163125,1146824,16301,1161936,1145635,16301,1189,175836,172244,3592,2625546,2072234,550086,546481,3605,3226
Connecticut,1990,17446419,14260172,15661710,12475463,9553243,17927065,3368643,14558422,1519738,1341291,97288,0,0,0,1183322,1123682,108346,1015336,59641,336415,81159,255257,217610,37647,1687510,1655440,32071,518108,504456,13652,1169402,1150983,18419,1168320,1149901,18419,1083,185508,185455,53,2944152,2283085,659125,655141,3984,1942
Connecticut,1991,17082301,13371119,15218853,11507671,8672052,19341981,3469499,15872482,1535917,1405767,46813,0,0,0,1214164,1182650,116391,1066260,31514,321753,83337,238416,223116,15300,1766066,1739914,26152,568956,557228,11727,1197110,1182685,14425,1196819,1182395,14425,291,228742,222333,6409,3359561,2610283,747785,744153,3632,1493
Connecticut,1992,19907506,16064337,17125612,13282443,10236396,19642511,3532334,16110177,1586784,1466062,39105,0,0,0,1293527,1266705,105230,1161475,26822,293257,81616,211641,199358,12283,1759952,1698630,61322,484157,467028,17128,1275795,1231601,44194,1275795,1231601,44194,0,131114,131044,71,3782663,3027009,753146,749496,3651,2507
Connecticut,1993,20903515,16991283,18061453,14149221,10948460,20515157,3464300,17050857,1589953,1431315,62126,0,0,0,1275691,1236630,129815,1106815,39061,314262,96511,217751,194685,23065,1834134,1747437,86697,522661,483032,39629,1311473,1264405,47069,1311473,1264405,47069,0,162705,162594,112,4180065,3444828,732481,728626,3855,2756
Connecticut,1994,19261508,15057968,18131023,13927484,10937207,20733345,3609417,17123928,1656627,1497493,56766,0,0,0,1328324,1285648,129574,1156074,42676,328304,102368,225935,211846,14090,1854607,1799631,54976,393605,373786,19819,1461002,1425844,35158,1461002,1425844,35158,0,188779,188697,82,4435936,3523083,898552,739157,159395,14301
Connecticut,1995,21334077,17040501,18755441,14461864,11623972,21113498,3746525,17366973,1730636,1575819,47074,48,48,0,1397954,1367369,126723,1240646,30585,332634,107743,224891,208402,16489,1897646,1854478,43169,433730,413439,20291,1463916,1441038,22877,1463916,1441038,22877,0,146372,146274,98,4194541,3293847,896714,740641,156074,3980
Connecticut,1996,21676688,17546693,18666759,14536765,11828449,20438180,3662278,16775902,1701959,1525344,50879,0,0,0,1347873,1316331,127843,1188488,31542,354086,125735,228351,209013,19338,1909528,1862229,47299,437521,413979,23542,1472007,1448249,23758,1472007,1448249,23758,0,150825,150813,12,3993472,3355649,633228,630113,3115,4595
Connecticut,1997,22368573,18021599,20145845,15798871,12955834,20417458,3663444,16754014,1665995,1522314,38754,264,264,0,1343207,1313622,128477,1185146,29585,322523,104927,217596,208427,9169,1851361,1802878,48483,407841,377053,30787,1443521,1425825,17696,1443521,1425825,17696,0,64402,64401,1,4053437,3408409,635765,633035,2730,9262
Connecticut,1998,24022179,19636147,21014814,16628783,13659165,21107997,3821035,17286961,1831724,1574322,130794,2808,2808,0,1469184,1358030,131257,1226774,111154,359732,126608,233124,213484,19640,2005314,1975701,29613,471511,452433,19078,1533802,1523268,10535,1533802,1523268,10535,0,73541,73541,0,4191208,3473371,714211,711620,2591,3627
Connecticut,1999,23385110,18908117,21226319,16749326,13691204,21643781,3999114,17644667,1974704,1746943,95542,1394,1394,0,1582806,1518423,143896,1374526,64383,390505,132219,258286,227127,31159,2045064,2013825,31239,430630,412954,17675,1614434,1600871,13564,1614434,1600871,13564,0,78106,78106,0,4025789,3375769,643615,641297,2318,6405
Connecticut,2000,24785107,20112753,22342346,17669992,13999752,23017903,4628233,18389670,2070342,1812230,109683,0,0,0,1645791,1572774,159704,1413070,73017,424551,148429,276122,239456,36666,2026911,2009047,17864,476988,465577,11410,1549923,1543469,6454,1549923,1543469,6454,0,75508,75485,23,4157164,3625158,525485,523112,2373,6520
Connecticut,2001,23755828,18764040,21792612,16800824,13243607,24343038,4353454,19989584,2758409,2215010,381211,447174,395805,51369,1869626,1573597,161598,1411999,296029,441609,162189,279420,245608,33813,2033985,2018258,15727,520871,510680,10191,1513113,1507578,5535,1513113,1507578,5535,0,139057,122857,16200,4377290,3810624,564815,562414,2401,1851
Connecticut,2002,22388379,17422433,20265446,15299500,11900634,26504363,4920786,21583577,2922823,2403974,357914,429562,408734,20828,2048665,1734754,167380,1567374,313911,444596,160934,283662,260487,23175,2304698,2265817,38882,519820,490015,29804,1784879,1775801,9078,1784879,1775801,9078,0,121204,121204,0,4429200,4007146,420481,418085,2395,1573
Connecticut,2003,23496290,18317937,20889109,15710757,12248427,26691713,3903676,22788037,3263003,2641044,483806,0,0,0,2232986,1766448,159485,1606962,466538,1030017,138153,891864,874597,17267,2466836,2435162,31674,622827,610713,12114,1844009,1824449,19560,1844009,1824449,19560,0,172163,169257,2906,4784948,4389921,394447,392096,2351,581
Connecticut,2004,23827242,18970419,21197799,16340976,12912707,24502927,4157819,20345108,2717779,2213611,324810,0,0,0,2303892,1986418,170901,1815518,317474,413888,179359,234529,227193,7336,2047443,2026520,20922,696782,693752,3030,1350661,1332768,17892,1350661,1332768,17892,0,196553,196551,3,5091440,4721036,370139,367871,2269,265
Connecticut,2005,24826283,20016705,22528422,17718844,14059280,24182404,4289919,19892485,2846266,2378427,273744,1,0,1,2363699,2101903,187543,1914359,261796,482566,194094,288471,276525,11947,1988317,1967353,20964,621555,617500,4055,1366762,1349852,16909,N/A,N/A,N/A,N/A,180854,180779,75,5129627,4843163,286136,283008,3129,328
Connecticut,2006,27045149,22008323,23004957,17968131,14263220,24629885,4382087,20247798,3083093,2483598,396402,1997,0,1997,2490555,2169857,192291,1977566,320698,590540,203093,387448,313742,73706,2041287,2015265,26021,613446,607402,6044,1427840,1407863,19977,N/A,N/A,N/A,N/A,162588,161895,694,5319767,5073214,243821,142534,101287,2732
Connecticut,2007,29539218,24775632,23697984,18934398,15171261,24689617,4380410,20309207,3108292,2347176,546375,2811,0,2811,2411850,2041238,194533,1846705,370612,693631,214741,478890,305938,172952,2124128,2086639,37489,656296,646057,10239,1467833,1440583,27250,N/A,N/A,N/A,N/A,184121,183470,652,5342045,5113449,226361,128562,97799,2235
Connecticut,2008,23640170,18857075,23576240,18793145,15352938,25901458,4657745,21243713,3249577,2401249,565588,4773,0,4773,2526613,2091039,201025,1890014,435575,718190,282740,435450,310211,125240,2203801,2176680,27122,679416,664386,15030,1524386,1512294,12092,N/A,N/A,N/A,N/A,172437,172219,218,5594442,5368448,222035,121931,100105,3959
Connecticut,2009,19866710,13770074,23287928,17191291,13434211,28336298,4768662,23567636,3467885,2752040,416136,7956,0,7956,2763761,2434030,252225,2181804,329732,696168,299710,396458,318010,78448,2331211,2307383,23828,743178,733713,9465,1588033,1573669,14363,N/A,N/A,N/A,N/A,195195,193468,1728,6115405,5879668,231114,125491,105623,4622
Connecticut,2010,29186686,22415141,23896436,17124891,13417484,29844164,5268328,24575836,3250876,2614738,318893,5273,0,5273,2628201,2332508,246707,2085801,295693,617402,317245,300157,282230,17927,2212664,2197547,15116,665325,657876,7449,1547339,1539671,7667,N/A,N/A,N/A,N/A,197400,195441,1959,5965492,5728734,235580,129449,106131,1178
Connecticut,2011,30757907,23844231,25047277,18133602,14430225,29602607,4726671,24875935,3431478,2653701,425624,3015,0,3015,2775620,2370757,251127,2119630,404863,652843,352152,300691,282944,17746,2235997,2191011,44985,699023,666459,32564,1536974,1524553,12421,N/A,N/A,N/A,N/A,192942,192671,271,6367066,6140195,226020,123099,102921,851
Connecticut,2012,28211477,22225423,25300445,19314391,15919612,29287334,4764160,24523174,3370708,2596168,432803,843,0,843,2688894,2288544,259996,2028548,400350,680971,341738,339233,307624,31609,1989575,1938383,51192,672431,635825,36606,1317144,1302558,14586,N/A,N/A,N/A,N/A,213797,213797,0,6564699,6350269,212783,112746,100037,1647
Connecticut,2013,32333485,26266867,25889897,19823279,16471678,29814887,4994093,24820795,3400281,2634611,429152,2726,0,2726,2655631,2332474,276189,2056285,323157,741925,336518,405406,302136,103270,1971058,1943279,27780,678846,661590,17257,1292212,1281689,10523,N/A,N/A,N/A,N/A,187979,187815,164,7092064,6873167,217938,108407,109531,958
Connecticut,2014,31337844,24965680,25875868,19503703,15956660,29693372,4904820,24788552,3672609,2824897,528322,6552,0,6552,2912670,2523230,301214,2222016,389440,753387,319390,433998,301667,132331,2046637,2015366,31271,734109,712260,21849,1312528,1303106,9422,N/A,N/A,N/A,N/A,205483,205463,20,6891854,6684969,204905,107203,97702,1979
Connecticut,2015,29360781,22462112,26635794,19737125,16224696,30891450,5338357,25553093,3878167,2973243,548071,7545,0,7545,3122267,2658413,298166,2360247,463854,748355,356853,391502,314830,76672,2140783,2119676,21107,756909,744391,12518,1383874,1375285,8589,N/A,N/A,N/A,N/A,234717,234412,305,7319436,7117744,200729,102478,98251,963
Delaware,1977,2785552,2245654,2487353,1947454,1528807,2724882,571700,2153182,552359,456821,73198,0,0,0,442901,370181,51667,318514,72720,109458,22341,87117,86640,477,168094,153572,14522,64163,61445,2718,103932,92128,11804,99825,88021,11804,4107,1072,739,332,286587,174747,106149,101956,4193,5691
Delaware,1978,2911245,2322483,2670505,2081744,1635032,2635654,668784,1966870,527079,443603,66521,0,0,0,434515,368180,49846,318333,66336,92564,16955,75609,75424,185,149212,139767,9444,60745,57578,3166,88467,82189,6278,88467,82189,6278,0,3104,2392,713,294036,190704,102041,98700,3341,1291
Delaware,1979,2837028,2269154,2633014,2065140,1605924,2488649,608079,1880570,510295,443013,52183,0,0,0,419582,375349,50864,324485,44233,90713,15099,75614,67664,7950,150486,145158,5328,62372,60028,2344,88114,85130,2984,88114,85130,2984,0,5018,4855,163,273853,178308,94578,91676,2902,966
Delaware,1980,2791085,2196653,2567372,1972939,1483413,2548942,545303,2003639,534249,446055,70475,0,0,0,440840,372744,53763,318981,68096,93409,17719,75690,73311,2379,140001,135796,4205,57537,55239,2298,82464,80557,1907,82464,80557,1907,0,8647,8647,0,281878,185676,94358,88320,6038,1844
Delaware,1981,2929340,2311688,2602108,1984455,1436555,2683085,535218,2147867,517490,459093,42079,0,0,0,417645,377775,55153,322622,39870,99844,16317,83527,81318,2209,152421,142103,10318,59896,58029,1867,92525,84075,8451,92525,84075,8451,0,15877,15196,681,272854,177948,94249,86262,7987,657
Delaware,1982,2922479,2383789,2617223,2078533,1460948,2662430,527133,2135297,534521,445926,71240,0,0,0,454289,386571,54109,332462,67718,80232,17355,62877,59355,3522,160054,145442,14612,62393,59962,2432,97661,85481,12180,97661,85481,12180,0,21963,21739,224,240947,160312,79436,71685,7752,1199
Delaware,1983,3130109,2618241,2773565,2261697,1521266,2551448,508818,2042630,550077,471987,61153,0,0,0,476487,417019,53217,363802,59468,73589,16936,56653,54968,1685,159311,149204,10107,63114,62005,1109,96197,87199,8998,96197,87199,8998,0,27459,26879,581,151372,78101,72564,64054,8510,707
Delaware,1984,3407029,2869623,3030327,2492922,1625576,2763541,499203,2264338,562533,473676,71395,0,0,0,468844,399122,53565,345557,69723,93689,17463,76226,74554,1672,164388,159721,4667,69212,67305,1907,95176,92416,2760,95176,92416,2760,0,45259,35824,9435,250994,179727,69216,61380,7836,2051
Delaware,1985,3710030,3184163,3401082,2875214,1803133,2941139,525922,2415216,592344,506604,67482,0,0,0,486169,419527,53763,365764,66642,106175,18259,87917,87077,839,178520,174049,4472,88875,85568,3306,89646,88480,1165,89646,88480,1165,0,28823,28519,304,257567,189448,65746,59219,6527,2372
Delaware,1986,3837794,3231022,3289242,2682470,1838729,3060731,549566,2511165,637600,546251,70257,0,0,0,522979,455888,53504,402384,67091,114620,21091,93529,90363,3166,199300,193454,5845,103561,99210,4351,95739,94245,1494,95739,94245,1494,0,53757,53430,327,263677,207502,54177,49531,4645,1998
