State,Year,(R01) Total Revenue,(R02) Total Rev-Own Sources,(R03) General Revenue,(R04) Gen Rev-Own Sources,(R05) Total Taxes,(E001) Total Expenditure,(E002) Total IG Expenditure,(E003) Direct Expenditure,(E024) Total Educ-Direct Exp,(E025) Total Educ-Cur Oper,(E026) Total Educ-Cap Outlay,(E027) Elem Educ-Direct Exp,(E028) Elem Educ-Current Oper (E12),(E029) Elem Educ-Cap Outlay,(E030) Total High Ed-Dir Exp,(E031) Total High Ed-Cur Oper,(E032) High Ed-Aux-Cur Oper (E16),(E033) High Ed-NEC-Cur Oper (E18),(E034) Total High Ed-Cap Out,(E035) Total Other Education,(E036) Educational Assistance (E19),(E037) Educ-NEC-Direct Expend,(E038) Educ-NEC-Current Oper (E21),(E039) Educ-NEC-Cap Outlay,(E052) Health & Hosp-Dir Exp,(E053) Health & Hosp-Cur Oper,(E054) Health & Hosp-Cap Out,(E055) Health-Direct Expend,(E056) Health-Current Oper (E32),(E057) Health-Capital Outlay,(E058) Total Hospital-Dir Exp,(E059) Total Hospital-Cur Op,(E060) Total Hospital-Cap Out,(E061) Own Hospital-Total Exp,(E062) Own Hospital-Cur Oper (E36),(E063) Own Hospital-Cap Out,(E064) Hosp-Other-Direct Exp,(E074) Hous & Com-Direct Exp,(E075) Hous & Com-Cur Oper (E50),(E076) Hous & Com-Cap Outlay,(E090) Public Welf-Direct Exp,(E091) Public Welf-Cur Oper,(E092) Public Welf-Cash Asst,(E093) Welf-Categ-Cash Assist (E67),(E094) Welf-Cash-Cash Assist (E68),(E095) Public Welf-Cap Outlay
Alabama,2013,44264336,34903810,35245048,25884522,14812884,43494856,0,43494856,13514164,11360101,1622249,7582527,6927734,654793,5064093,4107879,409726,3698153,956214,867544,531814,335730,324487,11243,5899923,5551550,348373,929677,907994,21683,4970246,4643556,326690,,,,,452341,383864,68477,6417098,6306055,96098,51721,44377,14945
Alabama,2014,43273751,34288377,34677624,25692250,14565302,42920293,0,42920293,13156098,11443357,1149261,7541659,6961000,580659,4711801,4154239,435451,3718788,557562,902638,563481,339157,328118,11039,5817094,5518075,299019,813123,798808,14315,5003971,4719267,284704,,,,,467952,419708,48244,6530670,6427802,90796,44072,46723,12072
Alabama,2015,42032097,32473141,36698113,27139157,15262651,44192672,0,44192672,13328361,11549137,1162322,7508621,6989848,518773,4863337,4230966,455841,3775125,632371,956403,616902,339501,328323,11178,6099951,5738500,361451,874631,842179,32452,5225320,4896321,328999,,,,,481970,408865,73105,6760901,6660447,82399,35144,47255,18055
Alaska,1977,6761864,5539952,5939134,4717221,3654614,5918745,2362,5916382,1717094,1406629,307078,1307915,1092680,215236,340988,254340,20166,234174,86648,68191,3387,64804,59610,5194,177974,163780,14194,91756,88678,3078,86218,75102,11116,71543,60674,10869,14675,16869,5577,11292,224360,150827,70640,70280,360,2894
Alaska,1978,6370112,5112395,5569620,4311903,2740774,6111952,3239,6108713,1641492,1374364,261355,1238399,1071448,166952,348622,260035,20619,239416,88587,54470,5773,48698,42881,5816,183008,178748,4260,104880,103135,1745,78128,75613,2516,64005,63591,414,14123,33088,10800,22288,263405,184353,77754,77318,436,1298
Alaska,1979,7356524,6212823,6570323,5426622,3374812,6738312,4368,6733944,1863623,1481937,376126,1465242,1191748,273493,348774,256883,20368,236514,91891,49607,5560,44047,33306,10741,177211,173479,3732,106057,103275,2782,71154,70204,950,62117,61510,607,9037,136445,33444,103001,334093,243746,90089,89665,424,258
Alaska,1980,11061733,9822310,10260656,9021232,4819355,7832710,5575,7827135,2085304,1564974,517937,1550261,1142735,407525,499741,394800,14696,380105,104940,35302,2393,32909,27438,5471,172772,152594,20178,100203,93498,6705,72569,59096,13473,60192,56562,3630,12377,165130,42269,122861,331430,234779,95244,89905,5339,1407
Alaska,1981,15270262,14057643,14395667,13183047,6698559,8309581,6026,8303556,1985637,1669789,311222,1407534,1119304,288230,538740,522642,18015,504627,16098,39362,4626,34736,27842,6894,227377,193864,33514,140437,128618,11820,86940,65246,21694,65585,61343,4242,21355,134659,48230,86429,400272,291799,107907,105166,2740,566
Alaska,1982,16553881,15500288,15602854,14549260,6909615,9692016,5991,9686025,2160438,1735377,425061,1556789,1215389,341400,547779,475083,19200,455883,72697,55870,0,55870,44906,10964,276057,236653,39404,177038,162012,15027,99019,74642,24377,88748,70103,18645,10272,246652,64137,182515,418891,294336,109556,107041,2515,15000
Alaska,1983,14646949,13565839,13531817,12450708,5594187,11462230,0,11462230,2347399,1863996,478296,1687901,1312367,375534,589285,491779,21498,470281,97505,70213,5107,65106,59849,5257,335044,254082,80962,235763,180119,55644,99281,73963,25318,80621,70029,10592,18659,334694,192612,142082,429255,314576,111776,110689,1088,2903
Alaska,1984,14916379,13791935,13679763,12555320,5365531,11740392,5432,11734960,2634153,2030471,598298,1908491,1438554,469937,648560,522138,22130,500008,126422,77102,5384,71719,69780,1939,323550,272891,50659,206627,180037,26590,116923,92854,24069,81142,63146,17996,35781,253597,89886,163711,519117,395693,117434,117039,395,5990
Alaska,1985,16115339,14957947,14816190,13658798,5261852,12409739,4584,12405155,2718149,2079296,635252,2010215,1522376,487839,616942,473673,22254,451418,143270,90992,3602,87390,83247,4143,420897,345038,75859,313301,247524,65777,107596,97514,10082,98785,88740,10045,8811,212588,125914,86674,463445,336725,124445,124430,15,2275
Alaska,1986,16191959,15154197,14395974,13358211,5183400,12254164,17156,12237008,2624591,2199905,420450,1917394,1610444,306950,604218,492987,23064,469923,111231,102979,4236,98743,96474,2269,308341,266212,42129,213246,174298,38948,95094,91913,3181,91016,87930,3086,4079,184975,146023,38952,594484,445056,147186,145218,1968,2243
Alaska,1987,13171709,12013920,11471919,10314131,3462247,12338398,19600,12318798,2585739,2119222,459364,1989128,1565616,423511,471927,437054,23975,413079,34872,124684,7152,117532,116551,981,269108,226986,42123,155423,119356,36068,113685,107630,6055,110125,104070,6055,3559,259486,161987,97498,608120,439043,166208,163152,3057,2869
Alaska,1988,13155399,11551223,11715043,10110867,3784364,11168465,0,11168465,2285651,2009163,268478,1742957,1515783,227174,462337,424799,25321,399479,37538,80357,8010,72347,68581,3767,299194,288576,10619,191717,187207,4510,107477,101368,6109,103216,98535,4680,4261,236751,188500,48251,620508,439093,180259,177326,2933,1156
Alaska,1989,12588183,11287508,10926413,9625738,3951840,11154280,124134,11030146,2287621,2034386,249329,1712809,1514023,198787,461067,412736,24822,387915,48330,113745,3907,109838,107627,2212,327976,320776,7200,218639,213032,5606,109337,107743,1594,106413,105090,1323,2924,150647,79060,71587,563214,417110,139246,133322,5924,6858
Alaska,1990,12910147,11616731,11287145,9993728,4058050,10953359,130773,10822586,2258864,2074368,179999,1656408,1523138,133270,445266,400597,25301,375296,44669,157191,4497,152694,150634,2060,373883,366196,7687,263345,257652,5692,110538,108544,1995,108065,106164,1900,2474,126651,82713,43938,548746,418470,124404,119118,5286,5872
Alaska,1991,13872727,12472706,12354692,10954672,4375767,11074856,138591,10936265,2267123,2054817,207945,1683031,1519030,164001,489334,447183,26300,420883,42151,94758,4361,90397,88605,1792,353314,345232,8082,243969,237750,6220,109345,107483,1862,105182,103320,1862,4163,137774,75111,62663,629158,464400,159743,154275,5468,5015
Alaska,1992,13515040,12073869,11507255,10066083,3859848,11513436,170009,11343428,2339937,2121904,212562,1734187,1578829,155358,500378,444936,26322,418615,55441,105372,5472,99900,98138,1762,377252,362553,14699,260453,248858,11596,116799,113696,3103,106048,102950,3098,10751,155723,83777,71946,713207,533172,175018,169541,5477,5017
Alaska,1993,14844860,13187698,12527101,10869939,4843132,11356498,179519,11176979,2401223,2086322,306766,1786050,1570370,215681,531125,441175,25782,415393,89950,84048,8136,75913,74778,1135,406137,384950,21187,273044,255652,17392,133094,129298,3796,121330,117534,3796,11764,123024,77410,45614,774311,555299,214874,209115,5759,4138
Alaska,1994,12512767,10908691,10667033,9062958,3125282,11259256,171327,11087929,2352608,2136128,207729,1772366,1587365,185001,480586,459231,29616,429615,21356,99656,8751,90904,89532,1372,378571,365123,13449,250384,238351,12033,128187,126772,1415,116553,115137,1415,11635,125683,87061,38622,871647,646276,219951,213731,6220,5420
Alaska,1995,15708485,14020105,13779944,12091564,4189524,11196462,157097,11039365,2335768,2108507,219073,1766183,1565247,200936,463317,446887,29686,417201,16429,106269,8188,98081,96373,1708,351068,345007,6061,222421,216930,5492,128647,128078,569,116216,115647,569,12431,185275,98340,86934,871415,646579,219959,214670,5289,4877
Alaska,1996,15108843,13415550,12586328,10893035,3476494,10898953,161274,10737678,2341876,2068553,264050,1780336,1534989,245347,477670,461129,30539,430590,16541,83870,9274,74596,72434,2162,368601,360716,7885,241961,234771,7191,126640,125945,695,114487,113792,695,12153,191810,124569,67241,941270,675613,255459,250844,4615,10198
Alaska,1997,16694355,14907618,13353796,11567059,3561305,11114824,158744,10956081,2342283,2105721,228366,1804424,1585213,219212,449872,443172,30092,413080,6700,87987,8196,79791,77337,2454,368835,355455,13381,241746,229777,11969,127090,125678,1412,115943,114532,1412,11146,213866,110967,102899,964495,705281,252817,248246,4571,6397
Alaska,1998,16026899,14209137,14049552,12231790,2927758,11274931,151495,11123436,2227931,2059921,161692,1683178,1524365,158813,459016,457350,34559,422790,1666,85736,6318,79418,78205,1213,371033,357326,13708,248311,236081,12230,122722,121245,1477,115167,113800,1367,7555,229613,110456,119157,964805,731956,228420,224058,4362,4428
Alaska,1999,13123543,11161069,10828914,8866440,2506190,11502833,151897,11350936,2479144,2142575,330195,1918264,1608004,310260,485353,467134,38426,428708,18219,75527,6374,69153,67437,1716,356254,340388,15866,235149,229322,5827,121105,111067,10038,117047,107029,10018,4057,198171,111610,86561,980495,739224,237249,231002,6247,4022
Alaska,2000,14487217,12545325,12445739,10503847,3181975,11875126,154551,11720575,2423718,2152347,263894,1837343,1609337,228006,515941,481307,38260,443047,34634,70433,7477,62957,61703,1254,324415,315173,9241,220502,216027,4475,103913,99147,4766,99840,95074,4766,4073,255038,133769,121270,1114865,879859,227414,222719,4695,7592
Alaska,2002,9213076,6855731,9497630,7140284,2727089,12381054,0,12381054,2775561,2334372,429690,1974694,1690412,284282,641992,563289,45332,517957,78703,158875,11499,147376,80671,66705,346420,335087,11333,219662,208869,10793,126759,126218,540,123323,122782,540,3436,230211,157247,72964,1363522,1160375,196447,188432,8016,6699
Alaska,2004,13841293,10804057,10693477,7656240,2972294,12567643,0,12567643,2885014,2389614,480843,2032137,1717924,314213,729453,580993,43661,537332,148460,123425,14556,108868,90698,18171,302524,295234,7290,181524,177650,3875,120999,117584,3415,118394,114979,3415,2605,243304,186305,57000,1724702,1471977,244647,237210,7437,8078
Alaska,2005,13840011,10741376,11923399,8824764,3576534,12168672,0,12168672,2865736,2457901,394405,2098882,1769013,329869,663220,609044,42365,566679,54177,103633,13430,90204,79844,10359,358536,333861,24675,213206,205275,7931,145330,128586,16744,,,,,279477,210238,69240,1677466,1452653,223851,182547,41304,962
Alaska,2006,15573743,12744542,12960064,10130863,4308546,12693963,5755,12688208,2888035,2501800,371818,2113023,1810775,302248,680436,615598,44982,570616,64839,94575,14416,80159,75428,4731,352359,318816,33543,196985,187439,9547,155374,131377,23997,,,,,267382,218572,48811,1697272,1485268,210822,171228,39593,1183
Alaska,2007,17757295,14859860,14823547,11926112,5652480,13327630,0,13327630,2977206,2583439,378861,2167542,1872174,295368,715941,636739,46533,590206,79202,93723,14906,78817,74526,4291,471431,440969,30462,210145,190930,19215,261287,250039,11247,,,,,304229,243891,60339,1631133,1435816,194004,153533,40471,1313
Alaska,2008,21011754,18321509,20542488,17852243,11055590,14205060,0,14205060,3315075,2833228,466411,2461736,2124106,337629,759561,635706,45706,590000,123855,93778,15436,78342,73416,4926,499329,456683,42646,216091,203449,12642,283239,253235,30004,,,,,298394,246572,51822,1557829,1368139,182144,142765,39379,7546
Alaska,2009,13919448,10972695,15780080,12833326,7213954,16070583,0,16070583,3579003,3100344,459532,2671154,2335881,335273,794471,685334,49625,635709,109137,113378,19128,94250,79129,15121,751400,533961,217439,395133,236755,158377,356267,297206,59062,,,,,303133,248224,54909,1679235,1482685,186832,143116,43716,9718
Alaska,2010,17003674,13451267,15138236,11585829,6659380,15706909,0,15706909,3551195,3173408,352103,2636662,2378128,258534,790202,700181,50511,649671,90021,124331,25685,98647,95099,3548,620240,544193,76048,260131,202515,57616,360109,341678,18431,,,,,398304,304669,93635,1924153,1749983,168382,69365,99017,5788
Alaska,2011,19339210,15797785,16569933,13028509,7639084,15363151,0,15363151,3548020,3139626,387906,2582052,2346959,235093,847894,698010,45210,652801,149884,118074,20488,97586,94657,2929,657786,631455,26331,268908,256496,12413,388878,374959,13918,,,,,404276,294190,110086,1956950,1781670,173145,31429,141717,2135
Alaska,2012,18793098,15529074,17749835,14485811,8959152,15139518,0,15139518,3409525,3026708,362739,2363041,2211700,151341,923585,713118,45171,667947,210468,122899,20078,102821,101890,931,651334,626479,24854,255762,243924,11838,395572,382555,13017,,,,,324407,260060,64347,2012516,1839281,172460,33828,138632,774
Alaska,2013,17685511,14648204,15501192,12463885,6917186,15832776,0,15832776,3680903,3090280,570014,2533088,2277915,255173,1002877,700145,42045,658100,302732,144939,20609,124330,112220,12109,796029,766539,29489,303104,284947,18157,492925,481592,11332,,,,,336473,272418,64054,2036721,1858597,175587,34981,140606,2537
Alaska,2014,17167950,14070167,14284172,11186389,5575105,16793623,0,16793623,3579607,3053174,506652,2496022,2237087,258935,930714,694179,41999,652180,236535,152870,19781,133089,121908,11181,671443,649632,21811,279447,261723,17724,391996,387909,4087,,,,,391198,319149,72048,2097028,1920422,174560,32184,142376,2046
Alaska,2015,11469386,8536843,10337525,7404982,2585053,16803591,0,16803591,3665092,3179893,464389,2654389,2366150,288239,865372,691638,45309,646329,173734,145331,20810,124521,122105,2416,742452,676822,65630,288932,259035,29897,453520,417787,35733,,,,,352627,284499,68128,2011101,1833872,175812,30356,145456,1417
Arizona,1977,14176268,12115233,11447851,9386816,7525513,13989741,5773,13983968,5181473,4392598,742305,3405696,2843136,562559,1618830,1441286,174098,1267188,177544,156947,46570,110377,108175,2202,862836,817079,45757,169487,161379,8108,693349,655700,37649,656146,618497,37649,37203,71391,41314,30077,497251,300918,195735,165529,30206,598
Arizona,1978,15235744,12839338,12097108,9700702,7757457,14529655,4511,14525143,4974187,4352348,559244,3137284,2726503,410781,1660122,1514917,189236,1325681,145206,176781,62595,114186,110929,3257,866174,818432,47741,274478,261486,12992,591695,556946,34749,579361,544707,34655,12334,75780,53514,22266,445381,313764,130196,130196,0,1421
Arizona,1979,16103611,13769108,12736092,10401589,8027955,15315657,4189,15311468,5270595,4545222,671362,3418703,2907399,511304,1686676,1531238,182559,1348679,155439,165217,54011,111205,106586,4620,998661,970767,27894,318706,307528,11178,679955,663240,16715,663850,647383,16467,16105,96935,49160,47776,473077,357909,114242,114242,0,927
Arizona,1980,16081546,13760453,12558052,10236960,7876098,15317960,3662,15314298,5259804,4414726,786764,3384591,2743270,641321,1684486,1546113,192053,1354060,138373,190727,58314,132413,125343,7070,860933,837182,23751,243670,235717,7953,617262,601465,15797,599728,583930,15797,17535,114177,61958,52219,532874,401186,128915,128915,0,2773
Arizona,1981,15679225,13447523,12143275,9911574,7172818,15662342,3567,15658775,5180216,4408811,706824,3179472,2690219,489254,1839667,1622740,201185,1421554,216927,161078,64581,96496,95852,644,890634,869662,20972,283130,280548,2581,607504,589114,18390,577281,558891,18390,30223,142348,79989,62360,623803,498946,121677,121677,0,3181
Arizona,1982,15963552,14090236,12317936,10444620,7100003,15764273,2505,15761768,5307562,4534631,704417,3225313,2711354,513958,1897600,1709214,215253,1493961,188386,184650,68514,116136,114063,2073,923381,902760,20622,306010,301282,4728,617372,601478,15894,584069,568335,15734,33303,147326,88205,59122,596951,466690,120925,120925,0,9336
