State,Year,(R01) Total Revenue,(R02) Total Rev-Own Sources,(R03) General Revenue,(R04) Gen Rev-Own Sources,(R05) Total Taxes,(E001) Total Expenditure,(E002) Total IG Expenditure,(E003) Direct Expenditure,(E024) Total Educ-Direct Exp,(E025) Total Educ-Cur Oper,(E026) Total Educ-Cap Outlay,(E027) Elem Educ-Direct Exp,(E028) Elem Educ-Current Oper (E12),(E029) Elem Educ-Cap Outlay,(E030) Total High Ed-Dir Exp,(E031) Total High Ed-Cur Oper,(E032) High Ed-Aux-Cur Oper (E16),(E033) High Ed-NEC-Cur Oper (E18),(E034) Total High Ed-Cap Out,(E035) Total Other Education,(E036) Educational Assistance (E19),(E037) Educ-NEC-Direct Expend,(E038) Educ-NEC-Current Oper (E21),(E039) Educ-NEC-Cap Outlay,(E052) Health & Hosp-Dir Exp,(E053) Health & Hosp-Cur Oper,(E054) Health & Hosp-Cap Out,(E055) Health-Direct Expend,(E056) Health-Current Oper (E32),(E057) Health-Capital Outlay,(E058) Total Hospital-Dir Exp,(E059) Total Hospital-Cur Op,(E060) Total Hospital-Cap Out,(E061) Own Hospital-Total Exp,(E062) Own Hospital-Cur Oper (E36),(E063) Own Hospital-Cap Out,(E064) Hosp-Other-Direct Exp,(E074) Hous & Com-Direct Exp,(E075) Hous & Com-Cur Oper (E50),(E076) Hous & Com-Cap Outlay,(E090) Public Welf-Direct Exp,(E091) Public Welf-Cur Oper,(E092) Public Welf-Cash Asst,(E093) Welf-Categ-Cash Assist (E67),(E094) Welf-Cash-Cash Assist (E68),(E095) Public Welf-Cap Outlay
South Dakota,1980,1683318,1219962,1490828,1027472,786940,1813445,10968,1802477,777864,692987,84877,777864,692987,84877,0,0,0,0,0,0,0,0,0,0,39007,38202,805,8943,8747,196,30064,29455,610,29023,28413,610,1041,26834,4527,22307,9952,9671,35,17,17,247
South Dakota,1981,1757146,1234543,1539860,1017257,754092,1762144,9841,1752304,731358,656352,75006,731358,656352,75006,0,0,0,0,0,0,0,0,0,0,43988,38833,5155,9684,8620,1064,34304,30212,4091,32807,28781,4026,1497,30348,3181,27167,10782,9400,60,31,29,1322
South Dakota,1982,1794199,1267076,1582556,1055433,749534,1716430,10642,1705788,723199,675275,47924,723199,675275,47924,0,0,0,0,0,0,0,0,0,0,44289,34737,9552,9265,8587,678,35024,26150,8874,34875,26001,8874,150,35860,10861,24999,9982,9709,10,0,10,263
South Dakota,1983,1811776,1306104,1547217,1041545,749457,1783696,10566,1773130,735976,690407,45569,735976,690407,45569,0,0,0,0,0,0,0,0,0,0,40574,38963,1611,9512,9076,435,31062,29887,1176,30900,29725,1176,162,24799,11258,13540,13124,12874,17,0,17,233
South Dakota,1984,2121336,1603864,1893063,1375591,757355,1763920,8995,1754925,797260,740129,57130,797260,740129,57130,0,0,0,0,0,0,0,0,0,0,44436,42351,2085,9307,8967,340,35128,33383,1745,33757,32122,1636,1371,21815,10119,11696,12711,12642,66,5,62,2
South Dakota,1985,1896317,1395775,1700319,1199777,843228,2127794,10540,2117253,833262,784755,48507,833262,784755,48507,0,0,0,0,0,0,0,0,0,0,39965,39139,826,9514,9285,229,30451,29854,597,29173,28576,597,1278,26453,11230,15223,24444,24444,0,0,0,0
South Dakota,1986,1925850,1402946,1715343,1192440,874651,1854677,8298,1846380,870895,822105,48790,870895,822105,48790,0,0,0,0,0,0,0,0,0,0,40775,39627,1148,9483,9040,443,31292,30587,705,30235,29530,705,1057,25159,11637,13523,26727,26667,0,0,0,61
South Dakota,1987,1937606,1420886,1728908,1212188,900950,1842770,8283,1834487,837298,791416,45882,837298,791416,45882,0,0,0,0,0,0,0,0,0,0,45169,43610,1559,10150,9345,805,35018,34265,753,34115,33426,689,903,31636,17048,14588,24369,24344,23,0,23,2
South Dakota,1988,1906132,1457043,1703317,1254229,934117,1999909,8501,1991408,874733,826336,48397,874733,826336,48397,0,0,0,0,0,0,0,0,0,0,38167,34148,4019,9739,9268,471,28428,24880,3548,25998,24078,1919,2430,27659,13502,14157,22582,21973,54,54,0,555
South Dakota,1989,1868443,1423467,1658781,1213804,913802,1864213,7932,1856281,868352,805376,62976,868352,805376,62976,0,0,0,0,0,0,0,0,0,0,38808,36575,2233,10949,10863,86,27859,25713,2147,27859,25713,2147,0,22067,19734,2334,18940,18772,10,0,10,159
South Dakota,1990,1890215,1423413,1682264,1215462,918873,1919682,6808,1912874,907122,813355,93768,907122,813355,93768,0,0,0,0,0,0,0,0,0,0,39803,35560,4243,11747,11506,241,28056,24054,4002,26455,23499,2956,1601,29512,21957,7555,18474,18328,65,58,7,80
South Dakota,1991,1912924,1422628,1712462,1222165,901848,1987210,6425,1980785,949133,900962,48171,949133,900962,48171,0,0,0,0,0,0,0,0,0,0,46518,43453,3065,12608,12455,153,33910,30998,2911,32368,30462,1906,1542,25378,17341,8036,16953,16676,244,12,231,33
South Dakota,1992,1986297,1482365,1781277,1277344,910792,2082183,6502,2075681,983193,872432,110761,983193,872432,110761,0,0,0,0,0,0,0,0,0,0,56744,51929,4815,14461,13848,613,42283,38082,4201,40484,37254,3230,1799,35027,26602,8425,23192,23026,132,35,96,34
South Dakota,1993,2008410,1503072,1809204,1303866,977593,2037685,4612,2033073,1005472,908699,96773,1005472,908699,96773,0,0,0,0,0,0,0,0,0,0,54289,47955,6335,15778,14149,1629,38512,33806,4706,35259,32941,2318,3253,28007,22727,5280,33030,32915,110,0,110,5
South Dakota,1994,2120915,1605350,1900720,1385155,1043062,2176269,4849,2171420,1037509,933805,103704,1037509,933805,103704,0,0,0,0,0,0,0,0,0,0,55286,52292,2994,16959,16556,403,38327,35736,2591,37651,35060,2591,677,30623,26977,3646,21899,21647,237,0,237,16
South Dakota,1995,2204933,1678926,1983686,1457679,1090869,2344922,4759,2340163,1054015,950760,103255,1054015,950760,103255,0,0,0,0,0,0,0,0,0,0,59995,54890,5104,18350,18098,252,41644,36792,4852,40977,36125,4852,667,33938,26310,7628,22101,21954,129,0,129,19
South Dakota,1996,2235969,1665364,2016790,1446184,1069528,2235338,4098,2231239,1016401,929892,86509,1016401,929892,86509,0,0,0,0,0,0,0,0,0,0,54999,48252,6746,19072,18553,518,35927,29699,6228,31682,29219,2464,4245,35815,29593,6222,25375,25247,125,0,125,3
South Dakota,1997,2317895,1651992,2095438,1429536,1026366,2289499,2079,2287419,1024315,930997,93318,1024315,930997,93318,0,0,0,0,0,0,0,0,0,0,52398,50623,1775,16733,16079,654,35665,34544,1121,35126,34005,1121,539,25412,20093,5319,21109,21083,16,0,16,9
South Dakota,1998,2504839,1771980,2267088,1534228,1103189,2415904,6107,2409797,1100297,943867,156430,1100297,943867,156430,0,0,0,0,0,0,0,0,0,0,57265,51609,5656,16822,16466,356,40443,35142,5300,39928,34628,5300,515,39509,34843,4666,20607,20474,122,102,20,12
South Dakota,1999,2539392,1812035,2298469,1571111,1113199,2495283,2337,2492945,1198501,1022881,175620,1149998,974377,175620,48503,48503,0,48503,0,0,0,0,0,0,64448,56399,8049,17682,17567,115,46766,38832,7934,46611,38677,7934,155,31425,28876,2549,17345,17203,135,132,3,7
South Dakota,2000,2505831,1789638,2274996,1558802,1112663,2485972,1255,2484717,1234581,1043686,190895,1186698,997438,189260,47882,46247,0,46247,1635,0,0,0,0,0,59128,55437,3690,20606,18848,1758,38521,36589,1932,38389,36457,1932,132,27963,25881,2083,15191,14831,332,100,231,29
South Dakota,2002,2618305,1826505,2386955,1595155,1139437,2649543,826,2648717,1295032,1101694,193338,1240106,1054095,186012,54926,47600,0,47600,7327,0,0,0,0,0,59896,59084,812,18841,18196,646,41054,40888,166,40899,40733,166,155,48117,43772,4345,16008,15705,252,33,219,51
South Dakota,2004,2845989,2018328,2528033,1700372,1196012,2759366,630,2758736,1260613,1128182,132431,1209812,1081272,128540,50801,46910,0,46910,3891,0,0,0,0,0,65358,58860,6498,23441,22483,957,41918,36377,5541,41905,36364,5541,13,64599,51552,13048,15378,15191,161,0,161,26
South Dakota,2005,2879595,2013476,2582000,1715881,1224510,2811053,1084,2809969,1286505,1134970,151534,1236310,1087532,148778,50195,47439,3585,43854,2756,0,0,0,0,0,73548,66456,7092,26532,25980,552,47016,40476,6540,N/A,N/A,N/A,N/A,57861,51627,6234,15374,15131,233,18,215,10
South Dakota,2006,2889262,2051564,2580059,1742362,1233128,2786656,610,2786045,1244173,1144511,99662,1188767,1092761,96006,55406,51750,4018,47731,3656,0,0,0,0,0,65330,61961,3369,26940,25786,1153,38391,36174,2216,N/A,N/A,N/A,N/A,64955,53144,11811,16084,15833,239,0,239,13
South Dakota,2007,3147834,2260209,2794482,1906856,1290828,3044465,788,3043677,1273151,1149429,123722,1216196,1096917,119279,56955,52512,3955,48556,4443,0,0,0,0,0,80619,69880,10738,34108,29360,4749,46510,40520,5990,N/A,N/A,N/A,N/A,76236,62721,13515,14797,14268,407,0,407,121
South Dakota,2008,3273325,2330777,2921561,1979013,1299619,3140052,511,3139541,1302524,1170273,132251,1243723,1117479,126244,58801,52794,4130,48663,6007,0,0,0,0,0,80435,73297,7138,34919,32299,2620,45516,40998,4518,N/A,N/A,N/A,N/A,62622,57342,5280,13845,13491,354,0,354,0
South Dakota,2009,3188577,2230146,2929402,1970971,1341093,3408984,640,3408344,1414914,1227793,187122,1335090,1165767,169324,79824,62026,6018,56008,17798,0,0,0,0,0,91904,77743,14161,29123,28075,1048,62780,49668,13113,N/A,N/A,N/A,N/A,62237,56923,5314,14990,14291,696,0,696,2
South Dakota,2010,3402173,2386076,2999590,1983493,1369264,3427599,507,3427092,1432578,1260716,171862,1345664,1186996,158668,86914,73721,7123,66598,13193,0,0,0,0,0,88490,78896,9595,31438,30209,1229,57052,48687,8365,N/A,N/A,N/A,N/A,66537,59631,6905,14217,14088,129,0,129,0
South Dakota,2011,3415797,2386096,3023266,1993564,1393621,3525722,503,3525219,1469664,1239843,229820,1374336,1164125,210211,95328,75718,6552,69167,19609,0,0,0,0,0,89779,81204,8575,32174,31721,452,57605,49483,8123,N/A,N/A,N/A,N/A,58150,53947,4203,14665,14248,295,0,295,122
South Dakota,2012,3362600,2408706,2982399,2028505,1418139,3367405,899,3366506,1381749,1190412,191337,1298009,1120310,177698,83741,70101,6256,63846,13639,0,0,0,0,0,92202,85898,6303,36710,35001,1709,55492,50897,4595,N/A,N/A,N/A,N/A,63098,59681,3417,16828,16462,49,0,49,318
South Dakota,2013,3434147,2492059,3002960,2060872,1453525,3401726,372,3401354,1382360,1198836,183525,1312647,1130809,181838,69713,68026,6471,61555,1687,0,0,0,0,0,96735,86086,10649,34243,33238,1004,62492,52847,9645,N/A,N/A,N/A,N/A,62986,58591,4395,14670,14444,22,0,22,203
South Dakota,2014,3515716,2613645,3041328,2139256,1536496,3445139,573,3444567,1397337,1247425,149912,1316777,1172036,144742,80560,75389,6307,69082,5170,0,0,0,0,0,103874,90561,13313,36448,34996,1452,67426,55565,11861,N/A,N/A,N/A,N/A,57438,53242,4196,14610,14552,23,1,22,35
South Dakota,2015,3561894,2614766,3172670,2225542,1618418,3558821,430,3558391,1504100,1271571,232529,1418664,1196690,221974,85436,74881,5596,69285,10555,0,0,0,0,0,96323,92360,3963,37485,37182,303,58838,55178,3660,N/A,N/A,N/A,N/A,56407,54048,2359,15622,15188,336,9,327,98
Tennessee,1977,13826481,9969158,9475541,5618218,3502849,13929571,34598,13894973,4006984,3616555,390429,4006984,3616555,390429,0,0,0,0,0,0,0,0,0,0,1124693,1028403,96289,129851,119126,10724,994842,909277,85565,989585,904408,85177,5257,213609,150373,63236,76174,66134,5871,5178,692,4169
Tennessee,1978,15013802,10776083,10076981,5839263,3519157,14677256,27439,14649817,3975640,3586031,389609,3975640,3586031,389609,0,0,0,0,0,0,0,0,0,0,1174717,1026542,148176,123114,114924,8190,1051603,911618,139985,996722,906539,90183,54881,201995,167333,34662,70174,61076,5940,5660,280,3159
Tennessee,1979,15050671,11052984,9736351,5738665,3458502,14814180,14306,14799874,4010922,3546153,464769,4010922,3546153,464769,0,0,0,0,0,0,0,0,0,0,1100986,1013421,87566,129540,115815,13725,971446,897606,73841,964858,893969,70890,6588,238884,172056,66828,73730,62039,4731,3934,797,6960
Tennessee,1980,14642249,10772664,9540081,5670497,3236749,15146698,15412,15131286,3972129,3560154,411975,3972129,3560154,411975,0,0,0,0,0,0,0,0,0,0,1368629,1132671,235958,124523,115503,9020,1244106,1017168,226938,1240632,1013694,226938,3475,303851,216174,87676,77824,62766,3711,3388,322,11347
Tennessee,1981,15570059,11976573,9937820,6344335,3745046,15397753,12145,15385608,3637692,3346821,290871,3637692,3346821,290871,0,0,0,0,0,0,0,0,0,0,1321384,1113221,208163,144528,121053,23475,1176856,992168,184688,1175273,990585,184688,1583,265123,192445,72677,92043,78442,1948,1679,269,11653
Tennessee,1982,15677928,12405924,9541145,6269141,3423825,15493482,12411,15481071,3445719,3281583,164136,3445719,3281583,164136,0,0,0,0,0,0,0,0,0,0,1273187,1170481,102706,116806,108841,7965,1156380,1061640,94740,1120842,1026694,94149,35538,307906,196837,111069,96140,88905,1813,1594,219,5423
Tennessee,1983,16704011,13207915,10215178,6719082,3617239,16160078,9752,16150326,3622503,3455310,167192,3622503,3455310,167192,0,0,0,0,0,0,0,0,0,0,1302956,1128122,174833,109887,107700,2187,1193069,1020422,172646,1192576,1019930,172646,493,287119,233107,54012,102108,98057,1235,1038,198,2815
Tennessee,1984,16059635,12698942,9984511,6623818,3719346,15190652,38685,15151968,3686935,3412278,274657,3686935,3412278,274657,0,0,0,0,0,0,0,0,0,0,1179101,996797,182305,118018,113435,4583,1061083,883362,177722,1049625,871903,177722,11458,322822,222671,100152,113369,111138,958,817,141,1273
Tennessee,1985,17048600,13561135,10456531,6969066,3840059,16425164,35376,16389787,3993184,3649910,343274,3993184,3649910,343274,0,0,0,0,0,0,0,0,0,0,1123498,1024528,98970,110559,102461,8097,1012939,922067,90873,1012111,921238,90873,828,309779,243363,66415,130941,126868,923,804,119,3150
Tennessee,1986,17615789,13833506,11314296,7532013,4108197,17236231,36956,17199275,4076987,3778501,298486,4076987,3778501,298486,0,0,0,0,0,0,0,0,0,0,1227889,1117057,110831,124105,116930,7175,1103783,1000127,103656,1100797,997141,103656,2987,355861,269410,86451,128982,121620,1070,956,115,6291
Tennessee,1987,18845631,14953369,11768979,7876718,4227252,18621566,42865,18578701,4380206,4125016,255190,4380206,4125016,255190,0,0,0,0,0,0,0,0,0,0,1468400,1365402,102998,128674,124524,4150,1339726,1240878,98848,1338474,1239626,98848,1252,394748,271407,123341,123282,115320,995,862,134,6967
Tennessee,1988,19513279,15538540,12327649,8352910,4457723,19323004,43426,19279578,4662904,4315605,347299,4662904,4315605,347299,0,0,0,0,0,0,0,0,0,0,1680601,1572955,107645,160995,153204,7792,1519606,1419752,99854,1518351,1418528,99824,1254,349739,264033,85707,136164,132591,1146,1008,138,2426
Tennessee,1989,19692703,15580712,12643873,8531882,4630582,19905984,43179,19862804,4741143,4437514,303628,4741143,4437514,303628,0,0,0,0,0,0,0,0,0,0,1758456,1559715,198741,188411,177587,10824,1570045,1382128,187916,1569567,1381650,187916,478,378260,305746,72514,142499,134916,1168,961,206,6415
Tennessee,1990,19577252,15488890,12701692,8613330,4674949,19690346,43320,19647026,4830299,4504917,325382,4830299,4504917,325382,0,0,0,0,0,0,0,0,0,0,1730777,1622640,108137,194405,182755,11650,1536372,1439885,96488,1536372,1439885,96488,0,380925,299764,81161,145473,131048,689,684,5,13735
Tennessee,1991,19481417,15279866,12854020,8652469,4651942,19884651,47123,19837528,4931156,4587621,343535,4931156,4587621,343535,0,0,0,0,0,0,0,0,0,0,1782220,1694303,87917,205143,194991,10152,1577077,1499312,77765,1576464,1498699,77765,613,451577,290661,160916,152490,133394,1058,607,451,18037
Tennessee,1992,20450927,16120602,13534291,9203966,4897001,20445541,51797,20393743,5128789,4694790,434000,5128789,4694790,434000,0,0,0,0,0,0,0,0,0,0,1923835,1810087,113748,216381,201024,15358,1707453,1609063,98390,1706783,1608393,98390,671,386774,308828,77945,178236,166632,1108,662,446,10496
Tennessee,1993,20163251,15681955,13399975,8918679,4956701,20010993,61916,19949076,5202366,4809109,393256,5202366,4809109,393256,0,0,0,0,0,0,0,0,0,0,1905394,1769856,135538,216427,206277,10150,1688967,1563579,125388,1687917,1562529,125388,1050,427088,337563,89525,139889,135738,687,664,23,3464
Tennessee,1994,22381818,17276407,14980292,9874881,5389354,21565275,78038,21487237,5842130,5383323,458807,5842130,5383323,458807,0,0,0,0,0,0,0,0,0,0,2089614,1982004,107609,215367,203943,11424,1874246,1778061,96185,1859050,1762864,96185,15197,428742,319348,109394,156945,151008,720,720,0,5217
Tennessee,1995,22468647,17221786,15463897,10217036,5447044,22066799,62744,22004055,6171515,5515146,656369,6171515,5515146,656369,0,0,0,0,0,0,0,0,0,0,2039909,1951899,88010,226320,209242,17078,1813589,1742657,70932,1798080,1727148,70932,15509,503121,366462,136660,157140,149017,733,733,0,7390
Tennessee,1996,23739395,18452338,16291435,11004379,5759460,23388626,54148,23334478,6426697,5723243,703454,6426697,5723243,703454,0,0,0,0,0,0,0,0,0,0,2283153,2158625,124528,240170,219859,20310,2042984,1938766,104218,2026584,1922366,104218,16399,460728,291040,169688,168788,162058,731,731,0,5999
Tennessee,1997,24342188,18828019,16667235,11153066,5921033,24443331,53826,24389506,6833188,6105245,727943,6833188,6105245,727943,0,0,0,0,0,0,0,0,0,0,2370369,2230342,140028,260643,239144,21500,2109726,1991198,118528,2092563,1974036,118528,17163,625212,382607,242605,166212,163737,755,755,0,1720
Tennessee,1998,25323725,19430492,17524290,11631057,6246803,25910786,56324,25854461,7282235,6427436,854800,7282235,6427436,854800,0,0,0,0,0,0,0,0,0,0,2572181,2354565,217617,259189,236697,22492,2312992,2117868,195125,2312992,2117868,195125,0,625469,343301,282168,194110,185855,865,865,0,7390
Tennessee,1999,26177727,20085775,18018190,11926239,6474393,26983446,57918,26925528,7870122,6633140,1236983,7870122,6633140,1236983,0,0,0,0,0,0,0,0,0,0,2572379,2365451,206928,282588,258543,24045,2289791,2106908,182883,2289791,2106908,182883,0,700853,341656,359197,171615,164582,845,845,0,6189
Tennessee,2000,25845980,19895858,17918098,11967977,6457552,26924406,55757,26868649,7844244,6866327,977917,7844244,6866327,977917,0,0,0,0,0,0,0,0,0,0,2394570,2225928,168641,287925,260181,27744,2106645,1965748,140897,2106381,1965483,140897,264,621436,390267,231169,144971,143231,1184,1184,0,556
Tennessee,2002,26351296,20083481,18884258,12616443,6819459,27835407,53510,27781897,8105875,7177014,928860,8105875,7177014,928860,0,0,0,0,0,0,0,0,0,0,2718900,2551371,167528,314313,294825,19488,2404587,2256547,148040,2404587,2256547,148040,0,632124,476047,156077,183070,163216,1428,1428,0,18425
Tennessee,2004,28882185,22337255,19541589,12996658,6918364,31412800,44891,31367909,8501820,7613495,888324,8501820,7613495,888324,0,0,0,0,0,0,0,0,0,0,3034633,2841998,192635,347184,319372,27812,2687449,2522626,164823,2687449,2522626,164823,0,644838,464762,180076,210614,207707,55,30,25,2852
Tennessee,2005,29439169,22581104,20398627,13540562,7264650,29842303,44982,29797321,8488720,7860131,628589,8488720,7860131,628589,0,0,0,0,0,0,0,0,0,0,3054496,2890344,164152,355175,327610,27565,2699321,2562734,136588,N/A,N/A,N/A,N/A,645871,541737,104133,184251,182098,0,0,0,2153
Tennessee,2006,30987347,24056077,20975618,14044347,7751269,30875125,1686,30873439,8728541,7897315,831227,8728541,7897315,831227,0,0,0,0,0,0,0,0,0,0,3000776,2801927,198850,354426,339927,14500,2646350,2462000,184350,N/A,N/A,N/A,N/A,570962,456090,114872,184425,179103,374,0,374,4948
Tennessee,2007,32922895,25870038,22500554,15447697,8341037,34853991,6345,34847646,8753338,8073541,679797,8752195,8072398,679797,1143,1143,0,1143,0,0,0,0,0,0,3359470,3069715,289755,377257,359909,17348,2982213,2709806,272407,N/A,N/A,N/A,N/A,716927,550126,166801,158921,153890,382,0,382,4649
Tennessee,2008,31547772,24250723,22332027,15034979,8154059,32704061,2542,32701520,9199124,8336472,862652,9199124,8336472,862652,0,0,0,0,0,0,0,0,0,0,3297923,3052867,245055,390568,368833,21735,2907354,2684034,223320,N/A,N/A,N/A,N/A,666039,551784,114255,148519,142516,732,0,732,5271
Tennessee,2009,31453362,23807547,22808529,15162713,8433585,34540322,3629,34536692,9560655,8681413,879242,9560655,8681413,879242,0,0,0,0,0,0,0,0,0,0,3294551,3025180,269372,430649,397393,33256,2863902,2627787,236115,N/A,N/A,N/A,N/A,662197,548775,113423,192934,190264,0,0,0,2670
Tennessee,2010,33821897,25812062,23170107,15160272,8465338,33192103,3043,33189059,9586048,8760762,825287,9586048,8760762,825287,0,0,0,0,0,0,0,0,0,0,3090369,2966376,123993,412330,397134,15196,2678039,2569241,108798,N/A,N/A,N/A,N/A,709863,574856,135007,195356,185283,0,0,0,10073
Tennessee,2011,34172993,26146621,23170844,15144473,8379963,33192180,2933,33189247,9457312,8762416,694896,9457312,8762416,694896,0,0,0,0,0,0,0,0,0,0,3076330,2911182,165148,409768,386554,23214,2666562,2524628,141934,N/A,N/A,N/A,N/A,771230,551418,219811,186595,177519,0,0,0,9075
Tennessee,2012,32405673,24494184,22994826,15083337,8277912,32499019,2845,32496174,9323044,8629801,693243,9323044,8629801,693243,0,0,0,0,0,0,0,0,0,0,3175007,2992117,182890,407631,380963,26668,2767376,2611154,156222,N/A,N/A,N/A,N/A,768259,538009,230250,161298,158953,0,0,0,2344
Tennessee,2013,32980145,25359710,22920345,15299910,8567619,31934317,3104,31931213,9029565,8466504,563061,9029565,8466504,563061,0,0,0,0,0,0,0,0,0,0,3218971,3013960,205011,388089,364019,24069,2830882,2649940,180941,N/A,N/A,N/A,N/A,656480,524415,132065,151403,150091,0,0,0,1312
Tennessee,2014,33050075,25386497,22586371,14922793,8446869,32711797,2097,32709700,9160901,8630124,530777,9160901,8630124,530777,0,0,0,0,0,0,0,0,0,0,3140669,2951017,189653,386917,331027,55889,2753753,2619989,133764,N/A,N/A,N/A,N/A,629307,494845,134462,150456,145674,0,0,0,4783
Tennessee,2015,33468387,25638452,23552772,15722837,8869067,32751193,2491,32748702,9117451,8603443,514008,9117451,8603443,514008,0,0,0,0,0,0,0,0,0,0,3293237,3097626,195611,382507,353025,29482,2910730,2744601,166129,N/A,N/A,N/A,N/A,602801,494750,108051,140017,139411,0,0,0,606
Texas,1977,35370970,24316215,30634256,19579501,13418459,37033038,10908,37022130,15269194,13436001,1833194,14222870,12502983,1719887,1045562,933018,0,933018,112544,763,0,763,0,763,2464597,2260039,204558,269609,255881,13728,2194989,2004159,190830,2187084,1998667,188417,7904,302001,196177,105825,104698,99504,4005,215,3790,1189
Texas,1978,37806651,25416522,32743695,20353566,13871358,39373235,27995,39345240,17572906,15249027,2323879,16348727,14201648,2147080,1224178,1047379,0,1047379,176799,0,0,0,0,0,2439894,2250822,189072,306548,285144,21404,2133346,1965678,167668,2126653,1961712,164941,6692,404739,227224,177516,119079,113877,3457,0,3457,1745
Texas,1979,38888463,26592060,33847412,21551009,14001685,41187832,28364,41159468,16972451,14384555,2587896,15563450,13155442,2408008,1408364,1229113,0,1229113,179251,637,0,637,0,637,2733707,2454638,279070,319023,295243,23780,2414684,2159395,255290,2414263,2159065,255198,421,511953,299523,212431,127173,120647,4427,757,3670,2099
Texas,1980,38588197,26360156,33809609,21581569,13541080,42055180,16142,42039038,17440735,14923275,2517460,16089752,13713243,2376510,1350422,1210032,0,1210032,140389,561,0,561,0,561,2752049,2445127,306923,316786,294370,22416,2435263,2150757,284507,2432375,2150495,281881,2888,572399,293064,279335,130814,120994,2977,964,2013,6843
Texas,1981,40859684,28352276,35562852,23055444,14333763,42221411,10412,42210999,16518017,14260299,2257719,15231255,13081213,2150041,1286254,1179085,0,1179085,107169,508,0,508,0,508,2995423,2720353,275070,337044,316529,20515,2658379,2403824,254555,2613155,2367271,245885,45224,545569,323316,222254,138085,131381,1580,355,1226,5124
Texas,1982,44252977,31316938,38463576,25527537,15439418,45052334,11210,45041124,18056839,15867227,2189612,16658034,14569433,2088601,1398806,1297795,0,1297795,101011,0,0,0,0,0,3110115,2903478,206637,347857,332998,14860,2762258,2570480,191777,2758630,2568328,190301,3628,624602,387782,236821,135989,131212,2201,555,1646,2576
Texas,1983,49290212,35510496,42378797,28599080,17171727,51300588,11223,51289365,21059693,18391936,2667757,19435258,16885793,2549465,1624435,1506143,0,1506143,118292,0,0,0,0,0,3554522,3148923,405599,388415,362281,26134,3166107,2786642,379465,3161638,2783624,378014,4469,546986,390850,156136,128586,125283,1847,976,871,1456
Texas,1984,52491801,38164904,45314021,30987123,18260234,53434937,19256,53415682,21443485,18603704,2839781,19837524,17164915,2672610,1605960,1438789,0,1438789,167171,0,0,0,0,0,3629129,3285443,343686,395412,375139,20273,3233717,2910304,323413,3230991,2907578,323413,2726,568122,386970,181153,149524,145945,2160,762,1398,1419
Texas,1985,58464781,42691899,50472048,34699165,20266625,57428913,17115,57411797,22876601,20080334,2796268,21157911,18502853,2655057,1718690,1577480,0,1577480,141210,0,0,0,0,0,3773663,3426733,346930,414262,396244,18019,3359401,3030489,328912,3357059,3028148,328912,2342,680908,477367,203542,177816,165284,2194,747,1447,10338
Texas,1986,61976360,46185851,53308713,37518204,22537614,63108190,19372,63088817,24991163,21711237,3279926,23206553,20085757,3120796,1784610,1625480,0,1625480,159130,0,0,0,0,0,3816765,3451567,365199,503410,463584,39826,3313355,2987982,325373,3311406,2986034,325373,1948,705978,467246,238732,200109,187728,2383,770,1613,9998
Texas,1987,64539132,48931066,55913531,40305465,23764574,66704919,20858,66684061,24843692,21837772,3005920,23006429,20172083,2834346,1837264,1665689,0,1665689,171574,0,0,0,0,0,3705260,3323740,381520,487984,468776,19208,3217276,2854964,362313,3213379,2851244,362135,3897,888365,582709,305656,171451,167191,2015,626,1390,2245
Texas,1988,61909011,47138334,53156089,38385412,23561744,65955716,39325,65916391,25239401,22975494,2263907,23250306,21236218,2014088,1989096,1739276,0,1739276,249820,0,0,0,0,0,3976430,3517086,459344,608763,590856,17908,3367667,2926230,441437,3366397,2924960,441437,1270,866801,657318,209483,201266,196167,1949,0,1949,3150
Texas,1989,62163838,47637819,53667897,39141878,24063568,65811887,49644,65762244,25921985,23401797,2520188,23691137,21521390,2169747,2230848,1880407,0,1880407,350441,0,0,0,0,0,4429842,3943728,486114,851031,802752,48279,3578811,3140976,437835,3575696,3137918,437778,3116,798214,631448,166766,201914,196099,1284,0,1284,4530
Texas,1990,63193596,48455580,54637431,39899415,24530242,66127016,126013,66001003,27221796,23816498,3405298,25071671,21918095,3153576,2150125,1898403,0,1898403,251722,0,0,0,0,0,4716031,4251392,464639,913148,848325,64823,3802882,3403067,399815,3800179,3400363,399815,2704,805247,642385,162862,209647,206823,1130,0,1130,1694
Texas,1991,63943816,48362000,55489360,39907544,25183451,64169560,43156,64126404,26106718,23822620,2284097,24018189,21923973,2094216,2088529,1898647,0,1898647,189882,0,0,0,0,0,4839964,4451432,388532,996693,943829,52864,3843271,3507603,335668,3840777,3505109,335668,2494,743743,549956,193787,232334,229492,954,0,954,1888
Texas,1992,69323867,49943979,61046874,41666986,26847370,68052980,26884,68026095,28371636,25087744,3283892,26313455,23215036,3098419,2058181,1872708,0,1872708,185473,0,0,0,0,0,5205013,4878540,326474,1139244,1081009,58236,4065769,3797531,268238,4044444,3776747,267697,21325,796739,627065,169674,287830,273512,12265,8330,3935,2053
Texas,1993,73533655,51518634,65428533,43413512,27953949,70650780,26167,70624613,30230390,25059903,5170487,27922348,22964836,4957512,2308042,2095066,0,2095066,212976,0,0,0,0,0,6019610,5615876,403734,1305196,1254348,50848,4714414,4361528,352886,4714414,4361528,352886,0,845480,706732,138748,307879,299937,6545,5687,858,1397
